"hgnc_symbol","ensembl_gene_id","entrezgene_id","description","gene_biotype","transcript_length"
"KIR2DL4","ENSG00000284340",3805,"killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 4 [Source:HGNC Symbol;Acc:HGNC:6332]","protein_coding",1582
"KIR3DL1","ENSG00000284342",3811,"killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 1 [Source:HGNC Symbol;Acc:HGNC:6338]","protein_coding",1871
"MIR631","ENSG00000284343",693216,"microRNA 631 [Source:HGNC Symbol;Acc:HGNC:32887]","miRNA",75
"MIR2117","ENSG00000284344",100313779,"microRNA 2117 [Source:HGNC Symbol;Acc:HGNC:37311]","miRNA",80
"MIR940","ENSG00000284346",100126328,"microRNA 940 [Source:HGNC Symbol;Acc:HGNC:33683]","miRNA",94
"KIR2DL1","ENSG00000284347",3802,"killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 1 [Source:HGNC Symbol;Acc:HGNC:6329]","protein_coding",1614
"MIR3622A","ENSG00000284351",100500858,"microRNA 3622a [Source:HGNC Symbol;Acc:HGNC:38934]","miRNA",83
"MIR142","ENSG00000284353",406934,"microRNA 142 [Source:HGNC Symbol;Acc:HGNC:31529]","miRNA",87
"MIR34A","ENSG00000284357",407040,"microRNA 34a [Source:HGNC Symbol;Acc:HGNC:31635]","miRNA",110
"","ENSG00000284358",107986494,"novel transcript","lncRNA",624
"MIR6125","ENSG00000284360",102465133,"microRNA 6125 [Source:HGNC Symbol;Acc:HGNC:49931]","miRNA",96
"MIR4745","ENSG00000284361",100616459,"microRNA 4745 [Source:HGNC Symbol;Acc:HGNC:41868]","miRNA",62
"MIR519A2","ENSG00000284362",574500,"microRNA 519a-2 [Source:HGNC Symbol;Acc:HGNC:32132]","miRNA",87
"MIR224","ENSG00000284363",407009,"microRNA 224 [Source:HGNC Symbol;Acc:HGNC:31604]","miRNA",81
"MIR6824","ENSG00000284364",102465495,"microRNA 6824 [Source:HGNC Symbol;Acc:HGNC:49946]","miRNA",63
"KIR2DL4","ENSG00000284365",3805,"killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 4 [Source:HGNC Symbol;Acc:HGNC:6332]","protein_coding",1656
"MIR5047","ENSG00000284368",100616408,"microRNA 5047 [Source:HGNC Symbol;Acc:HGNC:41834]","miRNA",100
"COG5","ENSG00000284369",10466,"component of oligomeric golgi complex 5 [Source:HGNC Symbol;Acc:HGNC:14857]","protein_coding",5418
"MIR4640","ENSG00000284370",100616237,"microRNA 4640 [Source:HGNC Symbol;Acc:HGNC:41561]","miRNA",90
"KIR3DL3","ENSG00000284371",115653,"killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 3 [Source:HGNC Symbol;Acc:HGNC:16312]","protein_coding",1691
"MIR6808","ENSG00000284372",102466740,"microRNA 6808 [Source:HGNC Symbol;Acc:HGNC:50046]","miRNA",59
"LILRP2","ENSG00000284374",79166,"leukocyte immunoglobulin-like receptor pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:15497]","transcribed_processed_pseudogene",1383
"MIR19B1","ENSG00000284375",406980,"microRNA 19b-1 [Source:HGNC Symbol;Acc:HGNC:31575]","miRNA",87
"","ENSG00000284377",105373347,"novel transcript","lncRNA",1506
"MIR1244-1","ENSG00000284378",100302285,"microRNA 1244-1 [Source:HGNC Symbol;Acc:HGNC:35310]","miRNA",85
"MIR4313","ENSG00000284385",100423035,"microRNA 4313 [Source:HGNC Symbol;Acc:HGNC:38310]","miRNA",101
"MIR147B","ENSG00000284386",100126311,"microRNA 147b [Source:HGNC Symbol;Acc:HGNC:33655]","miRNA",80
"MIR24-2","ENSG00000284387",407013,"microRNA 24-2 [Source:HGNC Symbol;Acc:HGNC:31608]","miRNA",73
"MIR4496","ENSG00000284388",100616240,"microRNA 4496 [Source:HGNC Symbol;Acc:HGNC:41569]","miRNA",61
"","ENSG00000284391",105373244,"novel transcript, antisense to GDPD2","lncRNA",1759
"MIR4750","ENSG00000284394",100616314,"microRNA 4750 [Source:HGNC Symbol;Acc:HGNC:41765]","miRNA",56
"PERCC1","ENSG00000284395",105371045,"proline and glutamate rich with coiled coil 1 [Source:HGNC Symbol;Acc:HGNC:52293]","protein_coding",1926
"MIR3184","ENSG00000284399",100423003,"microRNA 3184 [Source:HGNC Symbol;Acc:HGNC:38182]","miRNA",75
"TBC1D9B","ENSG00000284400",23061,"TBC1 domain family member 9B [Source:HGNC Symbol;Acc:HGNC:29097]","protein_coding",5173
"KIR2DL1","ENSG00000284401",3802,"killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 1 [Source:HGNC Symbol;Acc:HGNC:6329]","protein_coding",1614
"MIR7107","ENSG00000284402",102465665,"microRNA 7107 [Source:HGNC Symbol;Acc:HGNC:50006]","miRNA",80
"LILRP2","ENSG00000284405",79166,"leukocyte immunoglobulin-like receptor pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:15497]","transcribed_processed_pseudogene",1383
"MIR5001","ENSG00000284407",100847037,"microRNA 5001 [Source:HGNC Symbol;Acc:HGNC:43462]","miRNA",100
"KIR2DS4","ENSG00000284408",3809,"killer cell immunoglobulin like receptor, two Ig domains and short cytoplasmic tail 4 [Source:HGNC Symbol;Acc:HGNC:6336]","protein_coding",1608
"MIR6733","ENSG00000284410",102465439,"microRNA 6733 [Source:HGNC Symbol;Acc:HGNC:50239]","miRNA",61
"MIR3191","ENSG00000284411",100422832,"microRNA 3191 [Source:HGNC Symbol;Acc:HGNC:38222]","miRNA",76
"MIR4649","ENSG00000284412",100616346,"microRNA 4649 [Source:HGNC Symbol;Acc:HGNC:41852]","miRNA",64
"MIR1287","ENSG00000284415",100302133,"microRNA 1287 [Source:HGNC Symbol;Acc:HGNC:35280]","miRNA",90
"MIR1908","ENSG00000284416",100302263,"microRNA 1908 [Source:HGNC Symbol;Acc:HGNC:35392]","miRNA",80
"MIR663A","ENSG00000284419",724033,"microRNA 663a [Source:HGNC Symbol;Acc:HGNC:32919]","miRNA",93
"MIR7110","ENSG00000284421",102465667,"microRNA 7110 [Source:HGNC Symbol;Acc:HGNC:50024]","miRNA",86
"MIR4724","ENSG00000284424",100616248,"microRNA 4724 [Source:HGNC Symbol;Acc:HGNC:41590]","miRNA",89
"MIR8072","ENSG00000284425",102466877,"microRNA 8072 [Source:HGNC Symbol;Acc:HGNC:50174]","miRNA",80
"KIR3DL1","ENSG00000284426",3811,"killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 1 [Source:HGNC Symbol;Acc:HGNC:6338]","protein_coding",1871
"MIR4647","ENSG00000284427",100616124,"microRNA 4647 [Source:HGNC Symbol;Acc:HGNC:41594]","miRNA",80
"MIR1914","ENSG00000284433",100302137,"microRNA 1914 [Source:HGNC Symbol;Acc:HGNC:35398]","miRNA",80
"MIR4691","ENSG00000284435",100616403,"microRNA 4691 [Source:HGNC Symbol;Acc:HGNC:41796]","miRNA",85
"MIR6869","ENSG00000284436",102465524,"microRNA 6869 [Source:HGNC Symbol;Acc:HGNC:50056]","miRNA",62
"MIR122","ENSG00000284440",406906,"microRNA 122 [Source:HGNC Symbol;Acc:HGNC:31501]","miRNA",85
"MIR2110","ENSG00000284442",100302224,"microRNA 2110 [Source:HGNC Symbol;Acc:HGNC:37071]","miRNA",75
"MIR197","ENSG00000284443",406974,"microRNA 197 [Source:HGNC Symbol;Acc:HGNC:31569]","miRNA",75
"MIR1236","ENSG00000284446",100302242,"microRNA 1236 [Source:HGNC Symbol;Acc:HGNC:33925]","miRNA",102
"MIR9-2","ENSG00000284447",407047,"microRNA 9-2 [Source:HGNC Symbol;Acc:HGNC:31642]","miRNA",87
"MIR6501","ENSG00000284448",102465248,"microRNA 6501 [Source:HGNC Symbol;Acc:HGNC:50033]","miRNA",67
"MIR664B","ENSG00000284450",100847052,"microRNA 664b [Source:HGNC Symbol;Acc:HGNC:43501]","miRNA",61
"","ENSG00000284452",100996637,"novel transcript","lncRNA",833
"MIR1-2","ENSG00000284453",406905,"microRNA 1-2 [Source:HGNC Symbol;Acc:HGNC:31500]","miRNA",85
"NPIPB11","ENSG00000284454",728888,"nuclear pore complex interacting protein family member B11 [Source:HGNC Symbol;Acc:HGNC:37453]","protein_coding",3147
"LINC02076","ENSG00000284456",400579,"long intergenic non-protein coding RNA 2076 [Source:HGNC Symbol;Acc:HGNC:52924]","lncRNA",1871
"KIR2DL4","ENSG00000284457",3805,"killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 4 [Source:HGNC Symbol;Acc:HGNC:6332]","protein_coding",1582
"MIR1304","ENSG00000284458",100302240,"microRNA 1304 [Source:HGNC Symbol;Acc:HGNC:35302]","miRNA",91
"MIR24-1","ENSG00000284459",407012,"microRNA 24-1 [Source:HGNC Symbol;Acc:HGNC:31607]","miRNA",68
"KIR2DL4","ENSG00000284460",3805,"killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 4 [Source:HGNC Symbol;Acc:HGNC:6332]","protein_coding",1656
"MIR302B","ENSG00000284463",442894,"microRNA 302b [Source:HGNC Symbol;Acc:HGNC:31763]","miRNA",73
"MIR1306","ENSG00000284464",100302197,"microRNA 1306 [Source:HGNC Symbol;Acc:HGNC:35371]","miRNA",85
"KIR3DL2","ENSG00000284466",3812,"killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 2 [Source:HGNC Symbol;Acc:HGNC:6339]","protein_coding",1877
"SLC25A24","ENSG00000284468",29957,"solute carrier family 25 member 24 [Source:HGNC Symbol;Acc:HGNC:20662]","protein_coding",4249
"MIR6721","ENSG00000284469",102466190,"microRNA 6721 [Source:HGNC Symbol;Acc:HGNC:50049]","miRNA",87
"MIR4720","ENSG00000284473",100616150,"microRNA 4720 [Source:HGNC Symbol;Acc:HGNC:41705]","miRNA",76
"KIR3DL3","ENSG00000284480",115653,"killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 3 [Source:HGNC Symbol;Acc:HGNC:16312]","protein_coding",1691
"MIR1292","ENSG00000284481",100302138,"microRNA 1292 [Source:HGNC Symbol;Acc:HGNC:35364]","miRNA",66
"MIR4680","ENSG00000284482",100616113,"microRNA 4680 [Source:HGNC Symbol;Acc:HGNC:41541]","miRNA",66
"CPHXL2","ENSG00000284484",112268164,"cytoplasmic polyadenylated homeobox like 2 [Source:HGNC Symbol;Acc:HGNC:55919]","protein_coding",1240
"MIR205","ENSG00000284485",406988,"microRNA 205 [Source:HGNC Symbol;Acc:HGNC:31583]","miRNA",110
"MOSMO","ENSG00000284487",730094,"modulator of smoothened [Source:HGNC Symbol;Acc:HGNC:27087]","protein_coding",501
"MIR6890","ENSG00000284488",102465536,"microRNA 6890 [Source:HGNC Symbol;Acc:HGNC:49990]","miRNA",61
"MIR6751","ENSG00000284489",102465449,"microRNA 6751 [Source:HGNC Symbol;Acc:HGNC:49983]","miRNA",63
"MIR6778","ENSG00000284492",102466733,"microRNA 6778 [Source:HGNC Symbol;Acc:HGNC:50183]","miRNA",73
"MIEF2","ENSG00000284495",125170,"mitochondrial elongation factor 2 [Source:HGNC Symbol;Acc:HGNC:17920]","protein_coding",3236
"MIR564","ENSG00000284498",693149,"microRNA 564 [Source:HGNC Symbol;Acc:HGNC:32820]","miRNA",94
"MIR363","ENSG00000284499",574031,"microRNA 363 [Source:HGNC Symbol;Acc:HGNC:32023]","miRNA",75
"MGAT4B","ENSG00000284501",11282,"alpha-1,3-mannosyl-glycoprotein 4-beta-N-acetylglucosaminyltransferase B [Source:HGNC Symbol;Acc:HGNC:7048]","protein_coding",3027
"MIR3652","ENSG00000284503",100500842,"microRNA 3652 [Source:HGNC Symbol;Acc:HGNC:38894]","miRNA",131
"KIR2DL3","ENSG00000284504",3804,"killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 3 [Source:HGNC Symbol;Acc:HGNC:6331]","protein_coding",1592
"LYNX1-SLURP2","ENSG00000284505",111188157,"LYNX1-SLURP2 readthrough [Source:HGNC Symbol;Acc:HGNC:52291]","protein_coding",1293
"MIR133A2","ENSG00000284508",406923,"microRNA 133a-2 [Source:HGNC Symbol;Acc:HGNC:31518]","miRNA",102
"KIR2DL4","ENSG00000284509",3805,"killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 4 [Source:HGNC Symbol;Acc:HGNC:6332]","protein_coding",1656
"KIR2DL3","ENSG00000284510",3804,"killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 3 [Source:HGNC Symbol;Acc:HGNC:6331]","protein_coding",1592
"KIR2DL1","ENSG00000284514",3802,"killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 1 [Source:HGNC Symbol;Acc:HGNC:6329]","protein_coding",1614
"SLC35G6","ENSG00000284515",643664,"solute carrier family 35 member G6 [Source:HGNC Symbol;Acc:HGNC:31351]","protein_coding",1697
"MIR6873","ENSG00000284517",102466754,"microRNA 6873 [Source:HGNC Symbol;Acc:HGNC:50231]","miRNA",63
"MIR4658","ENSG00000284518",100616439,"microRNA 4658 [Source:HGNC Symbol;Acc:HGNC:41673]","miRNA",65
"MIR6741","ENSG00000284519",102466270,"microRNA 6741 [Source:HGNC Symbol;Acc:HGNC:50004]","miRNA",63
"MIRLET7B","ENSG00000284520",406884,"microRNA let-7b [Source:HGNC Symbol;Acc:HGNC:31479]","miRNA",83
"","ENSG00000284523",105375421,"novel transcript","lncRNA",2412
"MIR4687","ENSG00000284525",100616453,"microRNA 4687 [Source:HGNC Symbol;Acc:HGNC:41712]","miRNA",80
"KIR3DL2","ENSG00000284528",3812,"killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 2 [Source:HGNC Symbol;Acc:HGNC:6339]","protein_coding",1877
"KIR2DL1","ENSG00000284530",3802,"killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 1 [Source:HGNC Symbol;Acc:HGNC:6329]","protein_coding",1614
"MIR4723","ENSG00000284532",100616388,"microRNA 4723 [Source:HGNC Symbol;Acc:HGNC:41660]","miRNA",81
"MIR6748","ENSG00000284535",102465448,"microRNA 6748 [Source:HGNC Symbol;Acc:HGNC:50141]","miRNA",71
"MIR17","ENSG00000284536",406952,"microRNA 17 [Source:HGNC Symbol;Acc:HGNC:31547]","miRNA",84
"MIR92A2","ENSG00000284538",407049,"microRNA 92a-2 [Source:HGNC Symbol;Acc:HGNC:31644]","miRNA",75
"MIR4517","ENSG00000284541",100616487,"microRNA 4517 [Source:HGNC Symbol;Acc:HGNC:41878]","miRNA",79
"MIR3614","ENSG00000284542",100500827,"microRNA 3614 [Source:HGNC Symbol;Acc:HGNC:38995]","miRNA",86
"MIR330","ENSG00000284544",442902,"microRNA 330 [Source:HGNC Symbol;Acc:HGNC:31771]","miRNA",94
"MIR2861","ENSG00000284547",100422910,"microRNA 2861 [Source:HGNC Symbol;Acc:HGNC:38221]","miRNA",90
"METTL9","ENSG00000284548",51108,"methyltransferase 9, His-X-His N1(pi)-histidine [Source:HGNC Symbol;Acc:HGNC:24586]","protein_coding",846
"","ENSG00000284549",100289470,"novel pseudogene","unprocessed_pseudogene",1142
"","ENSG00000284550",102466252,"hsa-mir-8069-1 [Source:miRBase;Acc:MI0025905]","miRNA",86
"KIR2DL1","ENSG00000284551",3802,"killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 1 [Source:HGNC Symbol;Acc:HGNC:6329]","protein_coding",1614
"MIR6886","ENSG00000284553",102465534,"microRNA 6886 [Source:HGNC Symbol;Acc:HGNC:50121]","miRNA",61
"","ENSG00000284559",146183,"","protein_coding",1632
"KIR2DL4","ENSG00000284562",3805,"killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 4 [Source:HGNC Symbol;Acc:HGNC:6332]","protein_coding",1582
"MIR3064","ENSG00000284564",100616387,"microRNA 3064 [Source:HGNC Symbol;Acc:HGNC:41652]","miRNA",66
"MIR451A","ENSG00000284565",574411,"microRNA 451a [Source:HGNC Symbol;Acc:HGNC:32053]","miRNA",72
"MIR223","ENSG00000284567",407008,"microRNA 223 [Source:HGNC Symbol;Acc:HGNC:31603]","miRNA",110
"MIR371B","ENSG00000284568",100616185,"microRNA 371b [Source:HGNC Symbol;Acc:HGNC:41863]","miRNA",66
"MIR7705","ENSG00000284570",102466854,"microRNA 7705 [Source:HGNC Symbol;Acc:HGNC:50143]","miRNA",57
"FLII","ENSG00000284571",2314,"FLII actin remodeling protein [Source:HGNC Symbol;Acc:HGNC:3750]","protein_coding",4181
"MIR6787","ENSG00000284574",102465472,"microRNA 6787 [Source:HGNC Symbol;Acc:HGNC:50209]","miRNA",61
"MIR4793","ENSG00000284575",100616112,"microRNA 4793 [Source:HGNC Symbol;Acc:HGNC:41538]","miRNA",87
"MIR935","ENSG00000284583",100126325,"microRNA 935 [Source:HGNC Symbol;Acc:HGNC:33678]","miRNA",91
"MIR5006","ENSG00000284584",100847026,"microRNA 5006 [Source:HGNC Symbol;Acc:HGNC:43495]","miRNA",110
"MIR4722","ENSG00000284585",100616167,"microRNA 4722 [Source:HGNC Symbol;Acc:HGNC:41782]","miRNA",60
"MIR92B","ENSG00000284586",693235,"microRNA 92b [Source:HGNC Symbol;Acc:HGNC:32920]","miRNA",96
"MIR943","ENSG00000284587",100126332,"microRNA 943 [Source:HGNC Symbol;Acc:HGNC:33689]","miRNA",94
"ZP2","ENSG00000284588",7783,"zona pellucida glycoprotein 2 [Source:HGNC Symbol;Acc:HGNC:13188]","protein_coding",2749
"KIR3DL1","ENSG00000284589",3811,"killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 1 [Source:HGNC Symbol;Acc:HGNC:6338]","protein_coding",1871
"LILRP2","ENSG00000284593",79166,"leukocyte immunoglobulin-like receptor pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:15497]","transcribed_processed_pseudogene",1383
"MIR7847","ENSG00000284594",102465993,"microRNA 7847 [Source:HGNC Symbol;Acc:HGNC:50153]","miRNA",103
"MIR6785","ENSG00000284595",102466911,"microRNA 6785 [Source:HGNC Symbol;Acc:HGNC:50206]","miRNA",81
"MIR4467","ENSG00000284596",100616367,"microRNA 4467 [Source:HGNC Symbol;Acc:HGNC:41896]","miRNA",63
"SPEM1","ENSG00000284598",374768,"spermatid maturation 1 [Source:HGNC Symbol;Acc:HGNC:32429]","protein_coding",1018
"","ENSG00000284601",105378736,"novel transcript","lncRNA",1595
"","ENSG00000284607",105374988,"novel transcript","lncRNA",2884
"OR8B3","ENSG00000284609",390271,"olfactory receptor family 8 subfamily B member 3 [Source:HGNC Symbol;Acc:HGNC:8472]","protein_coding",2170
"","ENSG00000284634",374443,"novel transcript","lncRNA",2891
"","ENSG00000284645",105378710,"novel transcript","lncRNA",3304
"OR4F16","ENSG00000284662",81399,"olfactory receptor family 4 subfamily F member 16 [Source:HGNC Symbol;Acc:HGNC:15079]","protein_coding",939
"LINC02781","ENSG00000284674",105376680,"long intergenic non-protein coding RNA 2781 [Source:HGNC Symbol;Acc:HGNC:54301]","lncRNA",1580
"LINC02811","ENSG00000284678",107985740,"long intergenic non-protein coding RNA 2811 [Source:HGNC Symbol;Acc:HGNC:54343]","lncRNA",708
"OR8B2","ENSG00000284680",26595,"olfactory receptor family 8 subfamily B member 2 [Source:HGNC Symbol;Acc:HGNC:8471]","protein_coding",1093
"CD300H","ENSG00000284690",100130520,"CD300H molecule (gene/pseudogene) [Source:HGNC Symbol;Acc:HGNC:52292]","protein_coding",606
"","ENSG00000284691",728743,"novel zinc finger protein","protein_coding",3445
"LINC02606","ENSG00000284693",100506022,"long intergenic non-protein coding RNA 2606 [Source:HGNC Symbol;Acc:HGNC:54047]","lncRNA",2767
"LINC02808","ENSG00000284696",105378712,"long intergenic non-protein coding RNA 2808 [Source:HGNC Symbol;Acc:HGNC:54340]","lncRNA",1706
"TMEM247","ENSG00000284701",388946,"transmembrane protein 247 [Source:HGNC Symbol;Acc:HGNC:42967]","protein_coding",680
"SMIM38","ENSG00000284713",107984345,"small integral membrane protein 38 [Source:HGNC Symbol;Acc:HGNC:54074]","protein_coding",5447
"OR8S1","ENSG00000284723",341568,"olfactory receptor family 8 subfamily S member 1 [Source:HGNC Symbol;Acc:HGNC:19628]","protein_coding",939
"OR4F29","ENSG00000284733",729759,"olfactory receptor family 4 subfamily F member 29 [Source:HGNC Symbol;Acc:HGNC:31275]","protein_coding",939
"","ENSG00000284738",101928059,"novel transcript, antisense to DENND4B","lncRNA",1911
"OR2A7","ENSG00000284749",401427,"olfactory receptor family 2 subfamily A member 7 [Source:HGNC Symbol;Acc:HGNC:8234]","protein_coding",930
"GMPR2","ENSG00000284752",51292,"guanosine monophosphate reductase 2 [Source:HGNC Symbol;Acc:HGNC:4377]","protein_coding",2160
"EEF1AKMT4","ENSG00000284753",110599564,"EEF1A lysine methyltransferase 4 [Source:HGNC Symbol;Acc:HGNC:53611]","protein_coding",975
"DEFB134","ENSG00000284754",613211,"defensin beta 134 [Source:HGNC Symbol;Acc:HGNC:32399]","protein_coding",1099
"","ENSG00000284762",8622,"phosphodiesterase 8B [Source:NCBI gene (formerly Entrezgene);Acc:8622]","protein_coding",3397
"PINX1","ENSG00000284764",54984,"PIN2 (TERF1) interacting telomerase inhibitor 1 [Source:HGNC Symbol;Acc:HGNC:30046]","protein_coding",1546
"CARMIL3","ENSG00000284765",90668,"capping protein regulator and myosin 1 linker 3 [Source:HGNC Symbol;Acc:HGNC:20272]","protein_coding",4589
"MIR3649","ENSG00000284767",100500816,"microRNA 3649 [Source:HGNC Symbol;Acc:HGNC:38948]","miRNA",66
"TBCE","ENSG00000284770",6905,"tubulin folding cofactor E [Source:HGNC Symbol;Acc:HGNC:11582]","protein_coding",5374
"HSF1","ENSG00000284774",3297,"heat shock transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:5224]","protein_coding",3451
"USP17L4","ENSG00000284781",392188,"ubiquitin specific peptidase 17 like family member 4 [Source:HGNC Symbol;Acc:HGNC:37176]","protein_coding",1593
"MIR5692A2","ENSG00000284785",100847038,"microRNA 5692a-2 [Source:HGNC Symbol;Acc:HGNC:43466]","miRNA",59
"DEFA9P","ENSG00000284789",449492,"defensin alpha 9, pseudogene [Source:HGNC Symbol;Acc:HGNC:31800]","unprocessed_pseudogene",285
"SMIM41","ENSG00000284791",113523638,"small integral membrane protein 41 [Source:HGNC Symbol;Acc:HGNC:54075]","protein_coding",1430
"PTEN","ENSG00000284792",5728,"phosphatase and tensin homolog [Source:HGNC Symbol;Acc:HGNC:9588]","protein_coding",4370
"DCAF11","ENSG00000284796",80344,"DDB1 and CUL4 associated factor 11 [Source:HGNC Symbol;Acc:HGNC:20258]","protein_coding",4299
"CIST1","ENSG00000284797",729966,"colon, intestine and stomach enriched 1 [Source:HGNC Symbol;Acc:HGNC:55823]","protein_coding",856
"FAM90A20","ENSG00000284799",728430,"family with sequence similarity 90 member A20 [Source:HGNC Symbol;Acc:HGNC:32268]","protein_coding",1395
"LINC02025","ENSG00000284804",105377192,"long intergenic non-protein coding RNA 2025 [Source:HGNC Symbol;Acc:HGNC:52860]","lncRNA",360
"USP17L1","ENSG00000284806",401447,"ubiquitin specific peptidase 17 like family member 1 [Source:HGNC Symbol;Acc:HGNC:37182]","protein_coding",1593
"DHRS4","ENSG00000284807",10901,"dehydrogenase/reductase 4 [Source:HGNC Symbol;Acc:HGNC:16985]","protein_coding",1340
"CTRB2","ENSG00000284810",440387,"chymotrypsinogen B2 [Source:HGNC Symbol;Acc:HGNC:2522]","protein_coding",870
