,Gene,Gene ID,Gene Length
15387,TMEM89,ENSG00000183396,1011
15388,TMEM8B,ENSG00000137103,51068
15389,TMEM9,ENSG00000116857,36803
15390,TMEM92,ENSG00000167105,10080
15391,EMC6,ENSG00000127774,857
15392,TMEM95,ENSG00000182896,2097
15393,TMEM97,ENSG00000109084,9486
15394,TMEM98,ENSG00000006042,17197
15395,TMEM9B,ENSG00000175348,17810
15396,TMF1,ENSG00000144747,32513
15397,TMIE,ENSG00000181585,16359
15398,TMIGD1,ENSG00000182271,17727
15399,TMIGD2,ENSG00000167664,10205
15400,TMLHE,ENSG00000185973,230088
15401,TMOD1,ENSG00000136842,100564
15402,TMOD2,ENSG00000128872,64767
15403,TMOD3,ENSG00000138594,117668
15404,TMOD4,ENSG00000163157,6299
15405,TMPO,ENSG00000120802,34791
15406,TMPPE,ENSG00000188167,6726
15407,TMPRSS11A,ENSG00000187054,54746
15408,TMPRSS11B,ENSG00000185873,19042
15409,TMPRSS11BNL,ENSG00000250026,33833
15410,TMPRSS11D,ENSG00000153802,63127
15411,TMPRSS11E,ENSG00000087128,50142
15412,TMPRSS11F,ENSG00000198092,76672
15413,TMPRSS12,ENSG00000186452,44965
15414,TMPRSS13,ENSG00000137747,28819
15415,TMPRSS15,ENSG00000154646,216764
15416,TMPRSS2,ENSG00000184012,66817
15417,TMPRSS3,ENSG00000160183,24205
15418,TMPRSS4,ENSG00000137648,48499
15419,TMPRSS5,ENSG00000166682,18827
15420,TMPRSS6,ENSG00000187045,44278
15421,TMPRSS7,ENSG00000176040,46534
15422,TMPRSS9,ENSG00000178297,66024
15423,TMSB10,ENSG00000034510,1016
15424,TMSB15A,ENSG00000158164,3058
15425,TMSB15B,ENSG00000158427,47817
15426,TMSB4X,ENSG00000205542,2118
15427,TMSB4Y,ENSG00000154620,2126
15428,TMTC1,ENSG00000133687,283920
15429,TMTC2,ENSG00000179104,447991
15430,TMTC3,ENSG00000139324,57592
15431,TMTC4,ENSG00000125247,71469
15432,TMUB1,ENSG00000164897,2409
15433,TMUB2,ENSG00000168591,4960
15434,TMX1,ENSG00000139921,17494
15435,TMX2,ENSG00000213593,30408
15436,TMX3,ENSG00000166479,41421
15437,TMX4,ENSG00000125827,42460
15438,TNC,ENSG00000041982,98633
15439,TNF,ENSG00000232810,2772
15440,TNFAIP1,ENSG00000109079,11408
15441,TNFAIP2,ENSG00000185215,15964
15442,TNFAIP3,ENSG00000118503,16101
15443,TNFAIP6,ENSG00000123610,22455
15444,TNFAIP8,ENSG00000145779,130997
15445,TNFAIP8L1,ENSG00000185361,16053
15446,TNFAIP8L2,ENSG00000163154,3101
15447,TNFAIP8L3,ENSG00000183578,48679
15448,TNFRSF10A,ENSG00000104689,34651
15449,TNFRSF10B,ENSG00000120889,48899
15450,TNFRSF10C,ENSG00000173535,14525
15451,TNFRSF10D,ENSG00000173530,28440
15452,TNFRSF11A,ENSG00000141655,66002
15453,TNFRSF11B,ENSG00000164761,28329
15454,TNFRSF12A,ENSG00000006327,3939
15455,TNFRSF13B,ENSG00000240505,42303
15456,TNFRSF13C,ENSG00000159958,4775
15457,TNFRSF14,ENSG00000157873,9744
15458,TNFRSF17,ENSG00000048462,2859
15459,TNFRSF18,ENSG00000186891,3085
15460,TNFRSF19,ENSG00000127863,105735
15461,TNFRSF1A,ENSG00000067182,13358
15462,TNFRSF1B,ENSG00000028137,42238
15463,TNFRSF21,ENSG00000146072,78374
15464,TNFRSF25,ENSG00000215788,5390
15465,TNFRSF4,ENSG00000186827,2828
15466,TNFRSF6B,ENSG00000243509,2033
15467,TNFRSF8,ENSG00000120949,80905
15468,TNFRSF9,ENSG00000049249,27295
15469,TNFSF10,ENSG00000121858,17968
15470,TNFSF11,ENSG00000120659,45278
15471,TNFSF13B,ENSG00000102524,57245
15472,TNFSF14,ENSG00000125735,12504
15473,TNFSF15,ENSG00000181634,21388
15474,TNFSF18,ENSG00000120337,11740
15475,TNFSF4,ENSG00000117586,314939
15476,TNFSF8,ENSG00000106952,37253
15477,TNFSF9,ENSG00000125657,4899
15478,TNIK,ENSG00000154310,401995
15479,TNIP2,ENSG00000168884,14695
15480,TNK2,ENSG00000061938,48582
15481,TNKS,ENSG00000173273,226435
15482,TNKS1BP1,ENSG00000149115,25315
15483,TNKS2,ENSG00000107854,67050
15484,TNMD,ENSG00000000005,14950
15485,TNN,ENSG00000120332,80243
15486,TNNC1,ENSG00000114854,2942
15487,TNNC2,ENSG00000101470,10532
15488,TNNI1,ENSG00000159173,26083
15489,TNNI2,ENSG00000130598,2700
15490,TNNI3,ENSG00000129991,6007
15491,TNNT1,ENSG00000105048,16509
15492,TNNT2,ENSG00000118194,18757
15493,TNNT3,ENSG00000130595,19004
15494,TNP1,ENSG00000118245,607
15495,TNP2,ENSG00000178279,1786
15496,TNPO1,ENSG00000083312,100422
15497,TNPO2,ENSG00000105576,24811
15498,TNPO3,ENSG00000064419,100994
15499,TNR,ENSG00000116147,428402
15500,TNRC18,ENSG00000182095,118625
15501,TNRC6A,ENSG00000090905,217424
15502,TNRC6B,ENSG00000100354,290992
15503,TNRC6C,ENSG00000078687,150120
15504,TNS1,ENSG00000079308,234395
15505,TNS3,ENSG00000136205,307405
15506,TNS4,ENSG00000131746,25796
15507,TNXB,ENSG00000168477,74182
15508,TOB2,ENSG00000183864,13310
15509,TOB2P1,ENSG00000176933,992
15510,TOE1,ENSG00000132773,3922
15511,TOLLIP,ENSG00000078902,35284
15512,TOM1,ENSG00000100284,48718
15513,TOM1L1,ENSG00000141198,62570
15514,TOM1L2,ENSG00000175662,128916
15515,TOMM20,ENSG00000173726,19497
15516,TOMM20L,ENSG00000196860,12775
15517,TOMM22,ENSG00000100216,3465
15518,TOMM34,ENSG00000025772,18268
15519,TOMM40,ENSG00000130204,13121
15520,TOMM40L,ENSG00000158882,4808
15521,TOMM5,ENSG00000175768,9959
15522,TOMM6,ENSG00000214736,2237
15523,TOMM7,ENSG00000196683,10222
15524,TONSL,ENSG00000160949,15666
15525,TOP1,ENSG00000198900,95666
15526,TOP1MT,ENSG00000184428,55596
15527,TOP2A,ENSG00000131747,29372
15528,TOP2B,ENSG00000077097,66932
15529,TOP3A,ENSG00000177302,43580
15530,TOP3B,ENSG00000100038,25789
15531,TOPBP1,ENSG00000163781,64206
15532,TOPORS,ENSG00000197579,12043
15533,TOR1A,ENSG00000136827,11303
15534,TOR1AIP1,ENSG00000143337,38036
15535,TOR1AIP2,ENSG00000169905,37837
15536,TOR1B,ENSG00000136816,8125
15537,TOR2A,ENSG00000160404,3790
15538,TOR3A,ENSG00000186283,15954
15539,TOX,ENSG00000198846,313736
15540,TOX2,ENSG00000124191,154765
15541,TOX3,ENSG00000103460,111386
15542,TOX4,ENSG00000092203,22579
15543,TP53,ENSG00000141510,25768
15544,TP53AIP1,ENSG00000120471,8669
15545,TP53BP1,ENSG00000067369,107668
15546,TP53BP2,ENSG00000143514,66062
15547,TP53I11,ENSG00000175274,65404
15548,TP53I13,ENSG00000167543,7106
15549,TP53I3,ENSG00000115129,8429
15550,TP53INP1,ENSG00000164938,23407
15551,TP53INP2,ENSG00000078804,9101
15552,TP53RK,ENSG00000172315,5080
15553,TP53TG3B,ENSG00000261509,2638
15554,TP53TG5,ENSG00000124251,35333
15555,TP63,ENSG00000073282,265888
15556,TP73,ENSG00000078900,83686
15557,TPCN1,ENSG00000186815,77536
15558,TPCN2,ENSG00000162341,87385
15559,TPD52,ENSG00000076554,196488
15560,TPD52L1,ENSG00000111907,145359
15561,TPD52L2,ENSG00000101150,26318
15562,TPD52L3,ENSG00000170777,3517
15563,TPGS1,ENSG00000141933,12158
15564,TPGS2,ENSG00000134779,51570
15565,TPH1,ENSG00000129167,28715
15566,TPH2,ENSG00000139287,247774
15567,TPI1,ENSG00000111669,3830
15568,TPI1P2,ENSG00000230359,752
15569,TPI1P2,ENSG00000293205,2017
15570,TPI1P3,ENSG00000186743,740
15571,TPK1,ENSG00000196511,384455
15572,TPM1,ENSG00000140416,29296
15573,TPM2,ENSG00000198467,8065
15574,TPM3,ENSG00000143549,39341
15575,TPM4,ENSG00000167460,35985
15576,TPMT,ENSG00000137364,26767
15577,TPO,ENSG00000115705,169646
15578,TPP1,ENSG00000166340,6681
15579,TPP2,ENSG00000134900,83001
15580,TPPP,ENSG00000171368,33491
15581,TPPP2,ENSG00000179636,12168
15582,TPPP3,ENSG00000159713,3710
15583,TPR,ENSG00000047410,64042
15584,TPRA1,ENSG00000163870,27036
15585,TPRG1,ENSG00000188001,378091
15586,TPRG1L,ENSG00000158109,5113
15587,TPRKB,ENSG00000144034,8297
15588,TPRN,ENSG00000176058,12577
15589,TPRX1,ENSG00000178928,17820
15590,TPSB2,ENSG00000197253,5486
15591,TPSD1,ENSG00000095917,2950
15592,TPSG1,ENSG00000116176,4143
15593,TPST1,ENSG00000169902,215227
15594,TPST2,ENSG00000128294,74722
15595,TPT1,ENSG00000133112,7814
15596,TPTE,ENSG00000274391,84588
15597,TPTE2,ENSG00000132958,138750
15598,TPTE2P1,ENSG00000253771,16067
15599,TPTE2P3,ENSG00000244471,83587
15600,TPX2,ENSG00000088325,62535
15601,TRA2A,ENSG00000164548,27262
15602,TRA2B,ENSG00000136527,23546
15603,TRABD,ENSG00000170638,13686
15604,TRADD,ENSG00000102871,5725
15605,TRAF1,ENSG00000056558,26781
15606,TRAF2,ENSG00000127191,44696
15607,TRAF3,ENSG00000131323,134052
15608,TRAF3IP1,ENSG00000204104,80457
15609,TRAF3IP2,ENSG00000056972,51526
15610,TRAF3IP3,ENSG00000009790,26289
15611,TRAF4,ENSG00000076604,6946
15612,TRAF5,ENSG00000082512,48332
15613,TRAF6,ENSG00000175104,26504
15614,TRAF7,ENSG00000131653,22432
15615,TRAFD1,ENSG00000135148,28067
15616,TRAIP,ENSG00000183763,27974
15617,TRAK1,ENSG00000182606,212267
15618,TRAK2,ENSG00000115993,74294
15619,TRAM1,ENSG00000067167,35199
15620,TRAM1L1,ENSG00000174599,2023
15621,TRAM2,ENSG00000065308,79653
15622,TRANK1,ENSG00000168016,118239
15623,TRAP1,ENSG00000126602,65915
15624,TRAPPC1,ENSG00000170043,1779
15625,TRAPPC10,ENSG00000160218,94244
15626,TRAPPC11,ENSG00000168538,54328
15627,TRAPPC12,ENSG00000171853,105420
15628,TRAPPC2,ENSG00000196459,22392
15629,TRAPPC2L,ENSG00000167515,6467
15630,TRAPPC3,ENSG00000054116,19484
15631,TRAPPC4,ENSG00000196655,6692
15632,TRAPPC5,ENSG00000181029,6871
15633,TRAPPC6A,ENSG00000007255,15310
15634,TRAPPC6B,ENSG00000182400,22722
15635,TRAPPC8,ENSG00000153339,123940
15636,TRAPPC9,ENSG00000167632,730855
15637,TRAT1,ENSG00000163519,32236
15638,TRDMT1,ENSG00000107614,64719
15639,TRDN,ENSG00000186439,420851
15640,TREH,ENSG00000118094,22375
15641,TREM1,ENSG00000124731,19583
15642,TREM2,ENSG00000095970,4681
15643,TREML1,ENSG00000161911,5011
15644,TREML2,ENSG00000112195,11401
15645,TREML5P,ENSG00000225690,2281
15646,TREML3P,ENSG00000184106,8314
15647,TREML4,ENSG00000188056,10544
15648,TRERF1,ENSG00000124496,227121
15649,TREX1,ENSG00000213689,1835
15650,TREX2,ENSG00000183479,26115
15651,TRH,ENSG00000170893,3248
15652,TRHDE,ENSG00000072657,583493
15653,TRHR,ENSG00000174417,34981
15654,TRIAP1,ENSG00000170855,2421
15655,TRIB1,ENSG00000173334,8046
15656,TRIB2,ENSG00000071575,25825
15657,TRIB3,ENSG00000101255,34725
15658,TRIL,ENSG00000255690,4973
15659,TRIM10,ENSG00000204613,9269
15660,TRIM11,ENSG00000154370,13163
15661,TRIM13,ENSG00000204977,24594
15662,TRIM14,ENSG00000106785,49948
15663,TRIM15,ENSG00000204610,9488
15664,TRIM16L,ENSG00000108448,13224
15665,TRIM16L,ENSG00000291110,38153
15666,TRIM17,ENSG00000162931,8927
15667,TRIM2,ENSG00000109654,187157
15668,TRIM21,ENSG00000132109,8806
15669,TRIM22,ENSG00000132274,47480
15670,TRIM23,ENSG00000113595,36286
15671,TRIM24,ENSG00000122779,129738
15672,TRIM25,ENSG00000121060,77694
15673,TRIM26,ENSG00000234127,28973
15674,TRIM27,ENSG00000204713,20987
15675,TRIM28,ENSG00000130726,6659
15676,TRIM29,ENSG00000137699,74244
15677,TRIM31,ENSG00000204616,10194
15678,TRIM33,ENSG00000197323,118414
15679,TRIM35,ENSG00000104228,26387
15680,TRIM36,ENSG00000152503,55785
15681,TRIM37,ENSG00000108395,124284
15682,TRIM38,ENSG00000112343,28430
15683,TRIM4,ENSG00000146833,42574
15684,TRIM40,ENSG00000204614,12612
15685,TRIM41,ENSG00000146063,13310
15686,TRIM42,ENSG00000155890,23087
15687,TRIM43,ENSG00000144015,7778
15688,TRIM43B,ENSG00000144010,7747
15689,TRIM44,ENSG00000166326,155233
15690,TRIM45,ENSG00000134253,11528
15691,TRIM46,ENSG00000163462,11185
15692,TRIM47,ENSG00000132481,4418
15693,TRIM48,ENSG00000150244,8960
15694,TRIM49,ENSG00000168930,10921
15695,TRIM49C,ENSG00000204449,10920
15696,TRIM5,ENSG00000132256,275425
15697,TRIM50,ENSG00000146755,15547
15698,TRIM52,ENSG00000183718,7074
15699,TRIM53AP,ENSG00000225581,6206
15700,TRIM54,ENSG00000138100,25011
15701,TRIM55,ENSG00000147573,48590
15702,TRIM56,ENSG00000169871,12487
15703,TRIM58,ENSG00000162722,22952
15704,TRIM59,ENSG00000213186,53329
15705,TRIM60,ENSG00000176979,25292
15706,TRIM61,ENSG00000183439,23223
15707,TRIM62,ENSG00000116525,36661
15708,TRIM63,ENSG00000158022,17136
15709,TRIM64C,ENSG00000214891,5399
15710,TRIM65,ENSG00000141569,16617
15711,TRIM66,ENSG00000166436,70658
15712,TRIM67,ENSG00000119283,59508
15713,TRIM68,ENSG00000167333,9560
15714,TRIM69,ENSG00000185880,38842
15715,TRIM7,ENSG00000146054,11370
15716,TRIM71,ENSG00000206557,79828
15717,TRIM72,ENSG00000177238,17419
15718,TRIM73,ENSG00000178809,15934
15719,TRIM8,ENSG00000171206,20287
15720,TRIM9,ENSG00000100505,120800
15721,TRIML1,ENSG00000184108,8303
15722,TRIML2,ENSG00000179046,18332
15723,TRIO,ENSG00000038382,388787
15724,TRIOBP,ENSG00000100106,79509
15725,TRIP10,ENSG00000125733,13606
15726,TRIP11,ENSG00000100815,74906
15727,TRIP12,ENSG00000153827,159403
15728,TRIP13,ENSG00000071539,26474
15729,TRIP4,ENSG00000103671,67556
15730,TRIP6,ENSG00000087077,6068
15731,TRIT1,ENSG00000043514,45402
15732,TRMT1,ENSG00000104907,12666
15733,TRMT11,ENSG00000066651,217339
15734,TRMT112,ENSG00000173113,1615
15735,TRMT12,ENSG00000183665,11331
15736,TRMT1L,ENSG00000121486,38972
15737,TRMT2A,ENSG00000099899,5518
15738,TRMT2B,ENSG00000188917,42771
15739,TRMT5,ENSG00000126814,9730
15740,TRMT6,ENSG00000089195,13331
15741,TRMT61A,ENSG00000166166,7878
15742,TRMT61B,ENSG00000171103,20489
15743,TRMU,ENSG00000100416,26466
15744,TRNAU1AP,ENSG00000180098,25461
15745,TRNP1,ENSG00000253368,8221
15746,TRNT1,ENSG00000072756,26503
15747,TRO,ENSG00000067445,10970
15748,TROAP,ENSG00000135451,8496
15749,TRPA1,ENSG00000104321,55668
15750,TRPC2,ENSG00000182048,20871
15751,TRPC2,ENSG00000290962,11240
15752,TRPC3,ENSG00000138741,77580
15753,TRPC4,ENSG00000133107,237740
15754,TRPC4AP,ENSG00000100991,90404
15755,TRPC5,ENSG00000072315,314766
15756,TRPC6,ENSG00000137672,420999
15757,TRPC7,ENSG00000069018,152801
15758,TRPM2,ENSG00000142185,92919
15759,TRPM3,ENSG00000083067,917918
15760,TRPM4,ENSG00000130529,54096
15761,TRPM5,ENSG00000070985,40000
15762,TRPM6,ENSG00000119121,165600
15763,TRPM7,ENSG00000092439,134325
15764,TRPM8,ENSG00000144481,102150
15765,TRPS1,ENSG00000104447,401178
15766,TRPT1,ENSG00000149743,2456
15767,TRPV1,ENSG00000196689,43968
15768,TRPV2,ENSG00000187688,21433
15769,TRPV3,ENSG00000167723,47311
15770,TRPV4,ENSG00000111199,50320
15771,TRPV5,ENSG00000127412,25646
15772,TRPV6,ENSG00000165125,14538
15773,TRUB1,ENSG00000165832,39482
15774,TRUB2,ENSG00000167112,17289
15775,TSC1,ENSG00000165699,55527
15776,TSC2,ENSG00000103197,41525
15777,TSC22D1,ENSG00000102804,145005
15778,TSC22D2,ENSG00000196428,58125
15779,TSC22D3,ENSG00000157514,64122
15780,TSC22D4,ENSG00000166925,15874
15781,TSEN15,ENSG00000198860,72328
15782,TSEN2,ENSG00000154743,57129
15783,TSEN34,ENSG00000170892,4599
15784,TSEN54,ENSG00000182173,8792
15785,TSFM,ENSG00000123297,25311
15786,TSG101,ENSG00000074319,58616
15787,TSGA10,ENSG00000135951,157704
15788,TSGA10IP,ENSG00000175513,14487
15789,TSGA13,ENSG00000213265,18790
15790,TSHB,ENSG00000134200,4477
15791,TSHR,ENSG00000165409,191318
15792,TSHZ1,ENSG00000179981,79196
15793,TSHZ2,ENSG00000182463,522973
15794,TSHZ3,ENSG00000121297,199458
15795,TSKS,ENSG00000126467,23554
15796,TSLP,ENSG00000145777,7965
15797,TSN,ENSG00000211460,30751
15798,TSNARE1,ENSG00000171045,191103
15799,TSNAX,ENSG00000116918,37984
15800,TSNAXIP1,ENSG00000102904,25384
15801,TSPAN1,ENSG00000117472,10890
15802,TSPAN10,ENSG00000182612,11584
15803,TSPAN11,ENSG00000110900,70175
15804,TSPAN12,ENSG00000106025,71083
15805,TSPAN13,ENSG00000106537,30782
15806,TSPAN14,ENSG00000108219,78860
15807,TSPAN15,ENSG00000099282,56202
15808,TSPAN16,ENSG00000130167,30858
15809,TSPAN17,ENSG00000048140,11668
15810,TSPAN18,ENSG00000157570,205959
15811,TSPAN19,ENSG00000231738,21967
15812,TSPAN2,ENSG00000134198,41493
15813,TSPAN3,ENSG00000140391,42581
15814,TSPAN31,ENSG00000135452,12207
15815,TSPAN32,ENSG00000064201,16208
15816,TSPAN33,ENSG00000158457,24993
15817,TSPAN4,ENSG00000214063,24305
15818,TSPAN5,ENSG00000168785,188245
15819,TSPAN6,ENSG00000000003,12884
15820,TSPAN7,ENSG00000156298,127379
15821,TSPAN8,ENSG00000127324,316814
15822,TSPAN9,ENSG00000011105,209210
15823,TSPEAR,ENSG00000175894,213680
15824,TSPO,ENSG00000100300,11696
15825,TSPO2,ENSG00000112212,1871
15826,TSPY1,ENSG00000258992,2795
15827,TSPY2,ENSG00000168757,2797
15828,TSPY3,ENSG00000228927,2803
15829,TSPYL1,ENSG00000189241,12171
15830,TSPYL2,ENSG00000184205,6174
15831,TSPYL4,ENSG00000187189,4112
15832,TSPYL5,ENSG00000180543,4441
15833,TSPYL6,ENSG00000178021,3052
15834,TSR1,ENSG00000167721,14262
15835,TSR2,ENSG00000158526,7629
15836,TSSC4,ENSG00000184281,3391
15837,TSSK1B,ENSG00000212122,2437
15838,TSSK3,ENSG00000162526,12792
15839,TSSK4,ENSG00000139908,2667
15840,TSSK6,ENSG00000178093,3131
15841,TST,ENSG00000128311,9325
15842,TSTD2,ENSG00000136925,33289
15843,TTBK1,ENSG00000146216,44778
15844,TTBK2,ENSG00000128881,182080
15845,TTC1,ENSG00000113312,56431
15846,TTC12,ENSG00000149292,68966
15847,TTC13,ENSG00000143643,72633
15848,TTC14,ENSG00000163728,15666
15849,TTC16,ENSG00000167094,15512
15850,TTC17,ENSG00000052841,136014
15851,TTC19,ENSG00000011295,45232
15852,TTC21A,ENSG00000168026,31224
15853,TTC21B,ENSG00000123607,96377
15854,TTC22,ENSG00000006555,21612
15855,TTC23,ENSG00000103852,114901
15856,TTC23L,ENSG00000205838,61679
15857,TTC24,ENSG00000187862,7997
15858,TTC27,ENSG00000018699,193020
15859,TTC28,ENSG00000100154,701827
15860,TTC29,ENSG00000137473,239266
15861,TTC3,ENSG00000182670,129887
15862,TTC31,ENSG00000115282,11487
15863,TTC32,ENSG00000183891,5353
15864,TTC33,ENSG00000113638,243631
15865,TTC34,ENSG00000215912,164708
15866,EMC2,ENSG00000104412,45596
15867,TTC36,ENSG00000172425,3726
15868,TTC38,ENSG00000075234,26048
15869,TTC39A,ENSG00000085831,57859
15870,TTC39B,ENSG00000155158,143739
15871,TTC39C,ENSG00000168234,143198
15872,TTC3P1,ENSG00000215105,6081
15873,TTC4,ENSG00000243725,26797
15874,TTC5,ENSG00000136319,49403
15875,TTC7A,ENSG00000068724,160269
15876,TTC7B,ENSG00000165914,291916
15877,TTC8,ENSG00000165533,56926
15878,TTC9,ENSG00000133985,33451
15879,TTC9B,ENSG00000174521,2327
15880,TTC9C,ENSG00000162222,12225
15881,TTF1,ENSG00000125482,31304
15882,TTF2,ENSG00000116830,47128
15883,TTI1,ENSG00000101407,50455
15884,TTI2,ENSG00000129696,39800
15885,TTK,ENSG00000112742,38641
15886,TTL,ENSG00000114999,59584
15887,TTLL1,ENSG00000100271,49904
15888,TTLL10,ENSG00000162571,24057
15889,TTLL11,ENSG00000175764,277933
15890,TTLL12,ENSG00000100304,20513
15891,TTLL13,ENSG00000213471,15953
15892,TTLL2,ENSG00000120440,34433
15893,TTLL3,ENSG00000214021,47053
15894,TTLL4,ENSG00000135912,44582
15895,TTLL5,ENSG00000119685,321455
15896,TTLL6,ENSG00000170703,54996
15897,TTLL7,ENSG00000137941,134127
15898,TTLL9,ENSG00000131044,74367
15899,TTN,ENSG00000155657,304814
15900,TTPA,ENSG00000137561,37501
15901,TTPAL,ENSG00000124120,18730
15902,TTR,ENSG00000118271,41825
15903,TTTY10,ENSG00000229236,110604
15904,TTTY13,ENSG00000184991,39990
15905,TTTY16,ENSG00000290323,115599
15906,TTTY18,ENSG00000233699,28318
15907,TTTY19,ENSG00000232419,812
15908,TTTY1B,ENSG00000129816,21175
15909,TTTY2,ENSG00000212855,41500
15910,TTTY20,ENSG00000232808,4953
15911,TTTY22,ENSG00000224075,49524
15912,TTTY23,ENSG00000239225,4822
15913,TTTY4,ENSG00000226906,36830
15914,TTTY5,ENSG00000215560,2079
15915,TTTY7,ENSG00000147753,17041
15916,TTTY8,ENSG00000183385,10657
15917,TTYH1,ENSG00000167614,21686
15918,TTYH2,ENSG00000141540,48450
15919,TTYH3,ENSG00000136295,32842
15920,TUB,ENSG00000166402,87000
15921,TUBA1A,ENSG00000167552,4639
15922,TUBA1B,ENSG00000123416,3616
15923,TUBA1C,ENSG00000167553,85865
15924,TUBA3C,ENSG00000198033,8053
15925,TUBA3D,ENSG00000075886,6816
15926,TUBA3E,ENSG00000152086,6695
15927,TUBA4A,ENSG00000127824,28193
15928,TUBA4B,ENSG00000243910,18955
15929,TUBA8,ENSG00000183785,36584
15930,TUBAL3,ENSG00000178462,11728
15931,TUBB,ENSG00000196230,8104
15932,TUBB1,ENSG00000101162,7226
15933,TUBB2A,ENSG00000137267,4048
15934,TUBB2B,ENSG00000137285,8407
15935,TUBB3,ENSG00000258947,17370
15936,TUBB4A,ENSG00000104833,8530
15937,TUBB4B,ENSG00000188229,2421
15938,TUBB6,ENSG00000176014,36652
15939,TUBB8,ENSG00000261456,27276
15940,TUBBP5,ENSG00000159247,2220
15941,TUBD1,ENSG00000108423,33520
15942,TUBE1,ENSG00000074935,16867
15943,TUBG1,ENSG00000131462,5598
15944,TUBG2,ENSG00000037042,7723
15945,TUBGCP2,ENSG00000130640,40189
15946,TUBGCP3,ENSG00000126216,103195
15947,TUBGCP4,ENSG00000137822,40551
15948,TUBGCP5,ENSG00000275835,56381
15949,TUBGCP6,ENSG00000128159,27335
15950,TUFM,ENSG00000178952,3938
15951,TUFT1,ENSG00000143367,43279
15952,TULP1,ENSG00000112041,15023
15953,TULP2,ENSG00000104804,17780
15954,TULP3,ENSG00000078246,63916
15955,TULP4,ENSG00000130338,279593
15956,TUSC1,ENSG00000198680,1476
15957,TUSC2,ENSG00000114383,8225
15958,TUSC3,ENSG00000104723,349435
15959,TUT1,ENSG00000149016,16593
15960,TWF1,ENSG00000151239,12606
15961,TWIST1,ENSG00000122691,96646
15962,TWIST2,ENSG00000233608,62503
15963,TWSG1,ENSG00000128791,67654
15964,TXK,ENSG00000074966,71093
15965,TXLNA,ENSG00000084652,18611
15966,TXLNB,ENSG00000164440,52916
15967,TXLNG,ENSG00000086712,58088
15968,TXN,ENSG00000136810,12698
15969,TXN2,ENSG00000100348,14595
15970,TXNDC11,ENSG00000153066,63775
15971,TXNDC12,ENSG00000117862,35642
15972,TXNDC15,ENSG00000113621,27265
15973,TXNDC16,ENSG00000087301,123076
15974,TXNDC17,ENSG00000129235,3557
15975,TXNDC2,ENSG00000168454,3510
15976,NME8,ENSG00000086288,51801
15977,TXNDC5,ENSG00000239264,29272
15978,TXNDC8,ENSG00000204193,34416
15979,TXNDC9,ENSG00000115514,21721
15980,TXNIP,ENSG00000265972,4145
15981,TXNL1,ENSG00000091164,54392
15982,TXNL4A,ENSG00000141759,63137
15983,TXNL4B,ENSG00000140830,9575
15984,TXNRD1,ENSG00000198431,134529
15985,TXNRD2,ENSG00000184470,66304
15986,TYK2,ENSG00000105397,30081
15987,TYMP,ENSG00000025708,4281
15988,TYMS,ENSG00000176890,15926
15989,TYR,ENSG00000077498,117885
15990,TYRO3,ENSG00000092445,25915
15991,TYRO3P,ENSG00000259581,2705
15992,TYROBP,ENSG00000011600,3895
15993,TYRP1,ENSG00000107165,24847
15994,TYSND1,ENSG00000156521,8720
15995,TYW1,ENSG00000198874,244342
15996,TYW1B,ENSG00000277149,269457
15997,TYW3,ENSG00000162623,33527
15998,TYW5,ENSG00000162971,26824
15999,U2AF1,ENSG00000160201,14615
16000,U2AF1L4,ENSG00000161265,2982
16001,U2AF2,ENSG00000063244,20571
16002,U2SURP,ENSG00000163714,96229
16003,UACA,ENSG00000137831,109005
16004,UAP1,ENSG00000117143,39519
16005,UAP1L1,ENSG00000197355,7023
16006,UBA1,ENSG00000130985,24268
16007,UBA2,ENSG00000126261,42900
16008,UBA3,ENSG00000144744,25679
16009,UBA5,ENSG00000081307,25349
16010,UBA52,ENSG00000221983,5821
16011,UBA6,ENSG00000033178,88504
16012,UBA7,ENSG00000182179,8745
16013,UBAC1,ENSG00000130560,28405
16014,UBAC2,ENSG00000134882,185731
16015,UBAP1,ENSG00000165006,73519
16016,UBAP1L,ENSG00000246922,22441
16017,UBAP2,ENSG00000137073,127696
16018,UBAP2L,ENSG00000143569,51332
16019,UBASH3A,ENSG00000160185,44238
16020,UBASH3B,ENSG00000154127,158752
16021,UBB,ENSG00000170315,1948
16022,UBD,ENSG00000213886,4218
